 variables=x,y,rho,u,v
 zone i=          100  j=          100
  0.959999979       0.00000000       1.00000000       0.00000000       0.00000000    
  0.969999969       0.00000000       1.00000000       0.00000000       0.00000000    
  0.979999959       0.00000000       1.00000000       0.00000000       0.00000000    
  0.989999950       0.00000000       1.00000000       0.00000000       0.00000000    
   0.00000000       9.99999978E-03   1.00000000       0.00000000       0.00000000    
   9.99999978E-03   9.99999978E-03  0.997121751      -1.20674213E-06   3.15695672E-07
   1.99999996E-02   9.99999978E-03  0.997120619      -3.36617904E-06   1.29080456E-06
   2.99999993E-02   9.99999978E-03  0.997119427      -6.80335097E-06   2.29206807E-06
   3.99999991E-02   9.99999978E-03  0.997118771      -1.13538699E-05   3.33069283E-06
   4.99999970E-02   9.99999978E-03  0.997118592      -1.69897121E-05   4.34503227E-06
   5.99999987E-02   9.99999978E-03  0.997119248      -2.36791038E-05   5.38925633E-06
   7.00000003E-02   9.99999978E-03  0.997120917      -3.14332283E-05   6.49324920E-06
   7.99999982E-02   9.99999978E-03  0.997123718      -4.02726037E-05   7.55800102E-06
   8.99999961E-02   9.99999978E-03  0.997127891      -5.01131108E-05   8.70866370E-06
   9.99999940E-02   9.99999978E-03  0.997133374      -6.10499774E-05   9.82754773E-06
  0.109999999       9.99999978E-03  0.997140646      -7.29075109E-05   1.09165121E-05
  0.119999997       9.99999978E-03  0.997149527      -8.56352053E-05   1.19606102E-05
  0.129999995       9.99999978E-03  0.997160196      -9.91993365E-05   1.29841192E-05
  0.140000001       9.99999978E-03  0.997173071      -1.13450333E-04   1.39702161E-05
  0.149999991       9.99999978E-03  0.997187912      -1.28281623E-04   1.48684667E-05
  0.159999996       9.99999978E-03  0.997205079      -1.43607118E-04   1.57106188E-05
  0.170000002       9.99999978E-03  0.997224510      -1.59299685E-04   1.64667836E-05
  0.179999992       9.99999978E-03  0.997246206      -1.75351728E-04   1.71967295E-05
  0.189999998       9.99999978E-03  0.997270584      -1.91600542E-04   1.78556238E-05
  0.199999988       9.99999978E-03  0.997297585      -2.08019846E-04   1.84546698E-05
  0.209999993       9.99999978E-03  0.997327268      -2.24482472E-04   1.90088085E-05
  0.219999999       9.99999978E-03  0.997359574      -2.40945359E-04   1.94956301E-05
  0.229999989       9.99999978E-03  0.997394741      -2.57406442E-04   1.98889866E-05
  0.239999995       9.99999978E-03  0.997432649      -2.73753569E-04   2.02225019E-05
  0.250000000       9.99999978E-03  0.997473538      -2.90023891E-04   2.05185843E-05
  0.259999990       9.99999978E-03  0.997517645      -3.06075264E-04   2.07436187E-05
  0.269999981       9.99999978E-03  0.997564435      -3.21862957E-04   2.08714810E-05
  0.280000001       9.99999978E-03  0.997614622      -3.37410922E-04   2.09320460E-05
  0.289999992       9.99999978E-03  0.997667670      -3.52590345E-04   2.09122627E-05
  0.299999982       9.99999978E-03  0.997724056      -3.67483153E-04   2.08289366E-05
  0.310000002       9.99999978E-03  0.997783542      -3.81982973E-04   2.06914210E-05
  0.319999993       9.99999978E-03  0.997846305      -3.96074669E-04   2.04343851E-05
  0.329999983       9.99999978E-03  0.997912228      -4.09752654E-04   2.01157236E-05
  0.340000004       9.99999978E-03  0.997981310      -4.22942219E-04   1.97167847E-05
  0.349999994       9.99999978E-03  0.998053789      -4.35594731E-04   1.92319876E-05
  0.359999985       9.99999978E-03  0.998129070      -4.47689905E-04   1.86912239E-05
  0.370000005       9.99999978E-03  0.998207450      -4.59253730E-04   1.80721127E-05
  0.379999995       9.99999978E-03  0.998288929      -4.70243365E-04   1.73578883E-05
  0.389999986       9.99999978E-03  0.998373330      -4.80589835E-04   1.66101490E-05
  0.399999976       9.99999978E-03  0.998460531      -4.90272825E-04   1.57878712E-05
  0.409999996       9.99999978E-03  0.998550415      -4.99264454E-04   1.48798899E-05
  0.419999987       9.99999978E-03  0.998642862      -5.07624529E-04   1.38974301E-05
  0.429999977       9.99999978E-03  0.998737872      -5.15215332E-04   1.28815482E-05
  0.439999998       9.99999978E-03  0.998835087      -5.22048213E-04   1.18061598E-05
  0.449999988       9.99999978E-03  0.998934329      -5.28158969E-04   1.06750194E-05
  0.459999979       9.99999978E-03  0.999035716      -5.33415296E-04   9.49560854E-06
  0.469999999       9.99999978E-03  0.999138832      -5.37908985E-04   8.24744438E-06
  0.479999989       9.99999978E-03  0.999243379      -5.41515590E-04   6.97529595E-06
  0.489999980       9.99999978E-03  0.999349415      -5.44319162E-04   5.68849373E-06
  0.500000000       9.99999978E-03  0.999456286      -5.46243857E-04   4.37214294E-06
  0.509999990       9.99999978E-03  0.999564230      -5.47250791E-04   3.05606977E-06
  0.519999981       9.99999978E-03  0.999672711      -5.47325530E-04   1.71605780E-06
  0.529999971       9.99999978E-03  0.999781549      -5.46494673E-04   3.61432114E-07
  0.539999962       9.99999978E-03  0.999890625      -5.44730574E-04  -9.66818561E-07
  0.550000012       9.99999978E-03  0.999999523      -5.42044872E-04  -2.30595583E-06
  0.560000002       9.99999978E-03   1.00010812      -5.38393389E-04  -3.63549020E-06
  0.569999993       9.99999978E-03   1.00021601      -5.33756043E-04  -4.90700995E-06
  0.579999983       9.99999978E-03   1.00032306      -5.28183591E-04  -6.17081241E-06
  0.589999974       9.99999978E-03   1.00042880      -5.21642913E-04  -7.45297257E-06
  0.599999964       9.99999978E-03   1.00053346      -5.14169689E-04  -8.64365029E-06
  0.610000014       9.99999978E-03   1.00063622      -5.05708682E-04  -9.82665188E-06
  0.620000005       9.99999978E-03   1.00073731      -4.96420078E-04  -1.09442844E-05
  0.629999995       9.99999978E-03   1.00083625      -4.86200151E-04  -1.20244949E-05
  0.639999986       9.99999978E-03   1.00093317      -4.75121604E-04  -1.30393864E-05
  0.649999976       9.99999978E-03   1.00102746      -4.63177450E-04  -1.39796894E-05
  0.659999967       9.99999978E-03   1.00111926      -4.50395717E-04  -1.48807803E-05
  0.669999957       9.99999978E-03   1.00120819      -4.36897593E-04  -1.57166378E-05
  0.680000007       9.99999978E-03   1.00129426      -4.22597601E-04  -1.64798439E-05
  0.689999998       9.99999978E-03   1.00137722      -4.07655869E-04  -1.71760094E-05
  0.699999988       9.99999978E-03   1.00145721      -3.92029615E-04  -1.77530783E-05
  0.709999979       9.99999978E-03   1.00153387      -3.75834294E-04  -1.82706008E-05
  0.719999969       9.99999978E-03   1.00160718      -3.59066180E-04  -1.87193000E-05
  0.729999959       9.99999978E-03   1.00167692      -3.41812643E-04  -1.90880437E-05
  0.740000010       9.99999978E-03   1.00174332      -3.24192602E-04  -1.94103141E-05
  0.750000000       9.99999978E-03   1.00180602      -3.06232047E-04  -1.96340734E-05
  0.759999990       9.99999978E-03   1.00186515      -2.88005191E-04  -1.97630561E-05
  0.769999981       9.99999978E-03   1.00192082      -2.69597367E-04  -1.97917034E-05
  0.779999971       9.99999978E-03   1.00197291      -2.51101388E-04  -1.97553545E-05
  0.789999962       9.99999978E-03   1.00202143      -2.32565420E-04  -1.96354285E-05
  0.799999952       9.99999978E-03   1.00206649      -2.14071013E-04  -1.94189251E-05
  0.810000002       9.99999978E-03   1.00210798      -1.95757413E-04  -1.91430299E-05
  0.819999993       9.99999978E-03   1.00214612      -1.77637354E-04  -1.87872974E-05
  0.829999983       9.99999978E-03   1.00218070      -1.59935575E-04  -1.83814755E-05
  0.839999974       9.99999978E-03   1.00221205      -1.42648059E-04  -1.78828141E-05
  0.849999964       9.99999978E-03   1.00224018      -1.25986480E-04  -1.73098997E-05
  0.859999955       9.99999978E-03   1.00226533      -1.09961751E-04  -1.66441459E-05
  0.870000005       9.99999978E-03   1.00228739      -9.46889049E-05  -1.58985622E-05
  0.879999995       9.99999978E-03   1.00230646      -8.02848226E-05  -1.50991664E-05
  0.889999986       9.99999978E-03   1.00232267      -6.68608118E-05  -1.42849740E-05
  0.899999976       9.99999978E-03   1.00233638      -5.44464310E-05  -1.34522588E-05
  0.909999967       9.99999978E-03   1.00234771      -4.30471118E-05  -1.26140212E-05
  0.919999957       9.99999978E-03   1.00235641      -3.27445123E-05  -1.17795498E-05
  0.930000007       9.99999978E-03   1.00236320      -2.35069092E-05  -1.09321063E-05
  0.939999998       9.99999978E-03   1.00236750      -1.53175206E-05  -1.00661173E-05
  0.949999988       9.99999978E-03   1.00236988      -8.34164530E-06  -9.10538256E-06
  0.959999979       9.99999978E-03   1.00237036      -2.76134529E-06  -7.97371013E-06
  0.969999969       9.99999978E-03   1.00236917       9.32837793E-07  -6.41279530E-06
  0.979999959       9.99999978E-03   1.00236642       1.98275029E-06  -4.03983040E-06
  0.989999950       9.99999978E-03   1.00000000       0.00000000       0.00000000    
   0.00000000       1.99999996E-02   1.00000000       0.00000000       0.00000000    
   9.99999978E-03   1.99999996E-02  0.997122943      -2.41534917E-06   2.23041525E-06
   1.99999996E-02   1.99999996E-02  0.997121751      -6.78652304E-06   5.00443048E-06
   2.99999993E-02   1.99999996E-02  0.997120857      -1.30201233E-05   7.79152560E-06
   3.99999991E-02   1.99999996E-02  0.997120321      -2.10675807E-05   1.05169775E-05
   4.99999970E-02   1.99999996E-02  0.997120559      -3.08877788E-05   1.32891228E-05
   5.99999987E-02   1.99999996E-02  0.997121811      -4.25012295E-05   1.61191583E-05
   7.00000003E-02   1.99999996E-02  0.997124016      -5.59919572E-05   1.90836672E-05
   7.99999982E-02   1.99999996E-02  0.997127295      -7.13804548E-05   2.20985748E-05
   8.99999961E-02   1.99999996E-02  0.997131944      -8.86498019E-05   2.51732035E-05
   9.99999940E-02   1.99999996E-02  0.997137964      -1.07801781E-04   2.81543671E-05
  0.109999999       1.99999996E-02  0.997145653      -1.28656917E-04   3.10327014E-05
  0.119999997       1.99999996E-02  0.997154951      -1.51088039E-04   3.37540296E-05
  0.129999995       1.99999996E-02  0.997166097      -1.75005305E-04   3.63239378E-05
  0.140000001       1.99999996E-02  0.997179270      -2.00135779E-04   3.87368018E-05
  0.149999991       1.99999996E-02  0.997194409      -2.26354125E-04   4.09421846E-05
  0.159999996       1.99999996E-02  0.997211933      -2.53443344E-04   4.29438041E-05
  0.170000002       1.99999996E-02  0.997231662      -2.81250104E-04   4.47453967E-05
  0.179999992       1.99999996E-02  0.997253537      -3.09565017E-04   4.63731158E-05
  0.189999998       1.99999996E-02  0.997278094      -3.38290527E-04   4.77615649E-05
  0.199999988       1.99999996E-02  0.997305155      -3.67239700E-04   4.89985396E-05
  0.209999993       1.99999996E-02  0.997334778      -3.96287156E-04   5.00971146E-05
  0.219999999       1.99999996E-02  0.997367144      -4.25327948E-04   5.10105929E-05
  0.229999989       1.99999996E-02  0.997402430      -4.54249763E-04   5.17184380E-05
  0.239999995       1.99999996E-02  0.997440279      -4.82925505E-04   5.22561604E-05
  0.250000000       1.99999996E-02  0.997481227      -5.11281891E-04   5.26386902E-05
  0.259999990       1.99999996E-02  0.997524977      -5.39279659E-04   5.28399141E-05
  0.269999981       1.99999996E-02  0.997571945      -5.66787727E-04   5.28728997E-05
  0.280000001       1.99999996E-02  0.997621834      -5.93738747E-04   5.26947515E-05
  0.289999992       1.99999996E-02  0.997675002      -6.20065199E-04   5.23726885E-05
  0.299999982       1.99999996E-02  0.997731209      -6.45699911E-04   5.18470115E-05
  0.310000002       1.99999996E-02  0.997790635      -6.70579087E-04   5.11905528E-05
  0.319999993       1.99999996E-02  0.997853160      -6.94713963E-04   5.03342853E-05
  0.329999983       1.99999996E-02  0.997918904      -7.17977411E-04   4.93267762E-05
  0.340000004       1.99999996E-02  0.997987866      -7.40350748E-04   4.81419374E-05
  0.349999994       1.99999996E-02  0.998059750      -7.61729607E-04   4.67835598E-05
  0.359999985       1.99999996E-02  0.998135149      -7.82141578E-04   4.52348759E-05
  0.370000005       1.99999996E-02  0.998213232      -8.01516464E-04   4.35332950E-05
  0.379999995       1.99999996E-02  0.998294473      -8.19805369E-04   4.16807161E-05
  0.389999986       1.99999996E-02  0.998378575      -8.36984429E-04   3.96828036E-05
  0.399999976       1.99999996E-02  0.998465419      -8.53024016E-04   3.75190939E-05
  0.409999996       1.99999996E-02  0.998555124      -8.67827213E-04   3.52064344E-05
  0.419999987       1.99999996E-02  0.998647332      -8.81422486E-04   3.27542184E-05
  0.429999977       1.99999996E-02  0.998741865      -8.93756165E-04   3.01942127E-05
  0.439999998       1.99999996E-02  0.998838723      -9.04780056E-04   2.74873091E-05
  0.449999988       1.99999996E-02  0.998937607      -9.14522680E-04   2.46820564E-05
  0.459999979       1.99999996E-02  0.999038517      -9.22863139E-04   2.17784982E-05
  0.469999999       1.99999996E-02  0.999141276      -9.29859816E-04   1.87766855E-05
  0.479999989       1.99999996E-02  0.999245524      -9.35371732E-04   1.56822662E-05
  0.489999980       1.99999996E-02  0.999351025      -9.39490914E-04   1.25083288E-05
  0.500000000       1.99999996E-02  0.999457598      -9.42126557E-04   9.29405269E-06
  0.509999990       1.99999996E-02  0.999565005      -9.43275692E-04   6.04318711E-06
  0.519999981       1.99999996E-02  0.999673069      -9.42842104E-04   2.77997538E-06
  0.529999971       1.99999996E-02  0.999781430      -9.40863800E-04  -5.44011300E-07
  0.539999962       1.99999996E-02  0.999889970      -9.37375007E-04  -3.84864825E-06
  0.550000012       1.99999996E-02  0.999998391      -9.32260999E-04  -7.12649171E-06
  0.560000002       1.99999996E-02   1.00010645      -9.25587665E-04  -1.04166656E-05
  0.569999993       1.99999996E-02   1.00021374      -9.17231198E-04  -1.36335111E-05
  0.579999983       1.99999996E-02   1.00032032      -9.07357724E-04  -1.68329207E-05
  0.589999974       1.99999996E-02   1.00042582      -8.95837729E-04  -1.99609185E-05
  0.599999964       1.99999996E-02   1.00052977      -8.82746535E-04  -2.30063815E-05
  0.610000014       1.99999996E-02   1.00063229      -8.68058472E-04  -2.59581739E-05
  0.620000005       1.99999996E-02   1.00073278      -8.51845136E-04  -2.88293850E-05
  0.629999995       1.99999996E-02   1.00083137      -8.34116188E-04  -3.15530524E-05
  0.639999986       1.99999996E-02   1.00092781      -8.14888801E-04  -3.42036838E-05
  0.649999976       1.99999996E-02   1.00102162      -7.94217689E-04  -3.66752683E-05
  0.659999967       1.99999996E-02   1.00111294      -7.72166299E-04  -3.89864763E-05
  0.669999957       1.99999996E-02   1.00120163      -7.48807448E-04  -4.11708643E-05
  0.680000007       1.99999996E-02   1.00128722      -7.24067213E-04  -4.32024608E-05
  0.689999998       1.99999996E-02   1.00137007      -6.98209624E-04  -4.50403822E-05
  0.699999988       1.99999996E-02   1.00144970      -6.71162503E-04  -4.66865749E-05
  0.709999979       1.99999996E-02   1.00152600      -6.43147330E-04  -4.81076313E-05
  0.719999969       1.99999996E-02   1.00159895      -6.14165852E-04  -4.93612642E-05
  0.729999959       1.99999996E-02   1.00166845      -5.84344496E-04  -5.04549680E-05
  0.740000010       1.99999996E-02   1.00173461      -5.53850492E-04  -5.13441591E-05
  0.750000000       1.99999996E-02   1.00179720      -5.22750663E-04  -5.20140202E-05
  0.759999990       1.99999996E-02   1.00185633      -4.91146988E-04  -5.24552961E-05
  0.769999981       1.99999996E-02   1.00191188      -4.59271658E-04  -5.26736185E-05
  0.779999971       1.99999996E-02   1.00196385      -4.27198771E-04  -5.26634503E-05
  0.789999962       1.99999996E-02   1.00201249      -3.95067327E-04  -5.24136594E-05
  0.799999952       1.99999996E-02   1.00205743      -3.63031402E-04  -5.19168643E-05
  0.810000002       1.99999996E-02   1.00209892      -3.31319228E-04  -5.12362712E-05
  0.819999993       1.99999996E-02   1.00213742      -3.00065934E-04  -5.02826624E-05
  0.829999983       1.99999996E-02   1.00217223      -2.69449811E-04  -4.91192877E-05
  0.839999974       1.99999996E-02   1.00220394      -2.39646892E-04  -4.77349713E-05
  0.849999964       1.99999996E-02   1.00223243      -2.10959755E-04  -4.60925621E-05
  0.859999955       1.99999996E-02   1.00225782      -1.83469805E-04  -4.42199380E-05
  0.870000005       1.99999996E-02   1.00228024      -1.57418268E-04  -4.20892138E-05
  0.879999995       1.99999996E-02   1.00229990      -1.32888395E-04  -3.98453340E-05
  0.889999986       1.99999996E-02   1.00231659      -1.10130808E-04  -3.74882948E-05
  0.899999976       1.99999996E-02   1.00233090      -8.92455137E-05  -3.50292103E-05
  0.909999967       1.99999996E-02   1.00234258      -7.02155594E-05  -3.25126748E-05
  0.919999957       1.99999996E-02   1.00235212      -5.31949590E-05  -3.00148458E-05
  0.930000007       1.99999996E-02   1.00235939      -3.81482350E-05  -2.74483700E-05
  0.939999998       1.99999996E-02   1.00236428      -2.50901139E-05  -2.48355336E-05
  0.949999988       1.99999996E-02   1.00236750      -1.42007138E-05  -2.20295042E-05
  0.959999979       1.99999996E-02   1.00236881      -5.71967303E-06  -1.86530469E-05
  0.969999969       1.99999996E-02   1.00236845      -1.54234257E-07  -1.42545896E-05
  0.979999959       1.99999996E-02   1.00236678       1.77462596E-06  -8.15770454E-06
  0.989999950       1.99999996E-02   1.00000000       0.00000000       0.00000000    
   0.00000000       2.99999993E-02   1.00000000       0.00000000       0.00000000    
   9.99999978E-03   2.99999993E-02  0.997123122      -3.19618084E-06   5.66757035E-06
   1.99999996E-02   2.99999993E-02  0.997121811      -9.05616889E-06   1.09951752E-05
   2.99999993E-02   2.99999993E-02  0.997120798      -1.72904256E-05   1.60201707E-05
   3.99999991E-02   2.99999993E-02  0.997120559      -2.77214767E-05   2.10021935E-05
   4.99999970E-02   2.99999993E-02  0.997121215      -4.04053317E-05   2.61149580E-05
   5.99999987E-02   2.99999993E-02  0.997122705      -5.54484359E-05   3.14555873E-05
   7.00000003E-02   2.99999993E-02  0.997125268      -7.30057727E-05   3.70203234E-05
   7.99999982E-02   2.99999993E-02  0.997129023      -9.31482282E-05   4.27213454E-05
   8.99999961E-02   2.99999993E-02  0.997134149      -1.15873816E-04   4.84558841E-05
   9.99999940E-02   2.99999993E-02  0.997140706      -1.41141310E-04   5.40184265E-05
  0.109999999       2.99999993E-02  0.997148693      -1.68819781E-04   5.93846744E-05
  0.119999997       2.99999993E-02  0.997158468      -1.98707232E-04   6.44499814E-05
  0.129999995       2.99999993E-02  0.997170091      -2.30614794E-04   6.91470777E-05
  0.140000001       2.99999993E-02  0.997183442      -2.64220929E-04   7.34610148E-05
  0.149999991       2.99999993E-02  0.997198939      -2.99364678E-04   7.73431893E-05
  0.159999996       2.99999993E-02  0.997216702      -3.35722521E-04   8.08104014E-05
  0.170000002       2.99999993E-02  0.997236609      -3.73096234E-04   8.38962733E-05
  0.179999992       2.99999993E-02  0.997258723      -4.11205314E-04   8.65597103E-05
  0.189999998       2.99999993E-02  0.997283578      -4.49849380E-04   8.88567156E-05
  0.199999988       2.99999993E-02  0.997310579      -4.88789286E-04   9.07705398E-05
  0.209999993       2.99999993E-02  0.997340500      -5.27880562E-04   9.23608895E-05
  0.219999999       2.99999993E-02  0.997372866      -5.66964329E-04   9.36222204E-05
  0.229999989       2.99999993E-02  0.997408092      -6.05842157E-04   9.45265128E-05
  0.239999995       2.99999993E-02  0.997446179      -6.44349377E-04   9.51111360E-05
  0.250000000       2.99999993E-02  0.997487009      -6.82401762E-04   9.53836134E-05
  0.259999990       2.99999993E-02  0.997530878      -7.19866250E-04   9.52972550E-05
  0.269999981       2.99999993E-02  0.997577727      -7.56669790E-04   9.49884343E-05
  0.280000001       2.99999993E-02  0.997627854      -7.92653242E-04   9.43451232E-05
  0.289999992       2.99999993E-02  0.997680843      -8.27710261E-04   9.33860865E-05
  0.299999982       2.99999993E-02  0.997737050      -8.61831126E-04   9.21076207E-05
  0.310000002       2.99999993E-02  0.997796297      -8.94812227E-04   9.05695415E-05
  0.319999993       2.99999993E-02  0.997858763      -9.26754205E-04   8.87569622E-05
  0.329999983       2.99999993E-02  0.997924387      -9.57466546E-04   8.66456903E-05
  0.340000004       2.99999993E-02  0.997993112      -9.86885861E-04   8.42358131E-05
  0.349999994       2.99999993E-02  0.998065114      -1.01499888E-03   8.15460589E-05
  0.359999985       2.99999993E-02  0.998140156      -1.04168081E-03   7.85877346E-05
  0.370000005       2.99999993E-02  0.998218179      -1.06692244E-03   7.53590648E-05
  0.379999995       2.99999993E-02  0.998299241      -1.09071645E-03   7.19105083E-05
  0.389999986       2.99999993E-02  0.998383105      -1.11293443E-03   6.81936654E-05
  0.399999976       2.99999993E-02  0.998469889      -1.13361562E-03   6.42589948E-05
  0.409999996       2.99999993E-02  0.998559296      -1.15263369E-03   6.00804960E-05
  0.419999987       2.99999993E-02  0.998651087      -1.17002486E-03   5.56657324E-05
  0.429999977       2.99999993E-02  0.998745501      -1.18573313E-03   5.10800674E-05
  0.439999998       2.99999993E-02  0.998842001      -1.19964743E-03   4.62658027E-05
  0.449999988       2.99999993E-02  0.998940885      -1.21186313E-03   4.12938753E-05
  0.459999979       2.99999993E-02  0.999041498      -1.22219685E-03   3.61532038E-05
  0.469999999       2.99999993E-02  0.999143720      -1.23072742E-03   3.08848867E-05
  0.479999989       2.99999993E-02  0.999247670      -1.23738649E-03   2.54517054E-05
  0.489999980       2.99999993E-02  0.999352813      -1.24213018E-03   1.99227070E-05
  0.500000000       2.99999993E-02  0.999459028      -1.24491483E-03   1.42942208E-05
  0.509999990       2.99999993E-02  0.999566078      -1.24579715E-03   8.62220077E-06
  0.519999981       2.99999993E-02  0.999673843      -1.24461565E-03   2.86381965E-06
  0.529999971       2.99999993E-02  0.999781787      -1.24138861E-03  -2.93989547E-06
  0.539999962       2.99999993E-02  0.999889970      -1.23616681E-03  -8.73862973E-06
  0.550000012       2.99999993E-02  0.999997973      -1.22886954E-03  -1.45323866E-05
  0.560000002       2.99999993E-02   1.00010562      -1.21949031E-03  -2.02746141E-05
